Experiment ID                :  onemax
Problem Type                 :  OM
Data Input File Name         :  NA
Number of Runs               :  50
Generations per Run          :  200
Population Size              :  100
Selection Method             :  2
Fitness Scaling Type         :  0
Min or Max Fitness           :  max
Crossover Type               :  1
Crossover Rate               :  1.0
Mutation Type                :  1
Mutation Rate                :  9.0E-4
Random Number Seed           :  75982
Number of Genes/Points       :  1
Size of Genes                :  100


 R   4		 G  23		 BestInG      84		 AvgOfG       81.16		 StDv       1.575		 95% ConfInt      80.845     81.475
 R   4		 G  24		 BestInG      85		 AvgOfG       82.02		 StDv       1.287		 95% ConfInt      81.763     82.277
 R   4		 G  25		 BestInG      85		 AvgOfG       82.64		 StDv       1.267		 95% ConfInt      82.387     82.893
 R   4		 G  26		 BestInG      85		 AvgOfG       83.25		 StDv        1.14		 95% ConfInt      83.022     83.478
 R   4		 G  27		 BestInG      87		 AvgOfG       83.66		 StDv       1.372		 95% ConfInt      83.386     83.934
 R   4		 G  28		 BestInG      88		 AvgOfG       84.39		 StDv       1.294		 95% ConfInt      84.131     84.649
 R   4		 G  29		 BestInG      89		 AvgOfG       85.14		 StDv       1.356		 95% ConfInt      84.869     85.411
 R   4		 G  30		 BestInG      89		 AvgOfG       85.65		 StDv       1.242		 95% ConfInt      85.402     85.898
 R   4		 G  31		 BestInG      89		 AvgOfG       86.36		 StDv       1.243		 95% ConfInt      86.111     86.609
 R   4		 G  32		 BestInG      90		 AvgOfG        86.9		 StDv       1.307		 95% ConfInt      86.639     87.161
 R   4		 G  33		 BestInG      91		 AvgOfG       87.61		 StDv       1.278		 95% ConfInt      87.354     87.866
 R   4		 G  34		 BestInG      92		 AvgOfG       88.21		 StDv       1.365		 95% ConfInt      87.937     88.483
 R   4		 G  35		 BestInG      93		 AvgOfG       89.16		 StDv       1.391		 95% ConfInt      88.882     89.438
 R   4		 G  36		 BestInG      93		 AvgOfG       89.63		 StDv       1.315		 95% ConfInt      89.367     89.893
 R   4		 G  37		 BestInG      93		 AvgOfG       90.21		 StDv       1.085		 95% ConfInt      89.993     90.427
 R   4		 G  38		 BestInG      93		 AvgOfG       90.79		 StDv       1.094		 95% ConfInt      90.571     91.009
 R   4		 G  39		 BestInG      93		 AvgOfG       91.28		 StDv       0.911		 95% ConfInt      91.098     91.462
 R   4		 G  40		 BestInG      94		 AvgOfG       91.76		 StDv       0.878		 95% ConfInt      91.584     91.936
 R   4		 G  41		 BestInG      94		 AvgOfG        92.1		 StDv       0.745		 95% ConfInt      91.951     92.249
 R   4		 G  42		 BestInG      94		 AvgOfG        92.4		 StDv       0.725		 95% ConfInt      92.255     92.545
 R   4		 G  43		 BestInG      94		 AvgOfG       92.71		 StDv       0.729		 95% ConfInt      92.564     92.856
 R   4		 G  44		 BestInG      94		 AvgOfG       92.99		 StDv       0.674		 95% ConfInt      92.855     93.125
 R   4		 G  45		 BestInG      95		 AvgOfG       93.25		 StDv       0.757		 95% ConfInt      93.099     93.401
 R   4		 G  46		 BestInG      95		 AvgOfG       93.65		 StDv       0.783		 95% ConfInt      93.493     93.807
 R   4		 G  47		 BestInG      95		 AvgOfG       94.17		 StDv       0.911		 95% ConfInt      93.988     94.352
 R   4		 G  48		 BestInG      96		 AvgOfG       94.55		 StDv       0.592		 95% ConfInt      94.432     94.668
 R   4		 G  49		 BestInG      96		 AvgOfG       94.77		 StDv        0.51		 95% ConfInt      94.668     94.872
 R   4		 G  50		 BestInG      96		 AvgOfG       94.88		 StDv       0.456		 95% ConfInt      94.789     94.971
 R   4		 G  51		 BestInG      96		 AvgOfG       94.95		 StDv       0.411		 95% ConfInt      94.868     95.032
 R   4		 G  52		 BestInG      96		 AvgOfG       95.01		 StDv        0.46		 95% ConfInt      94.918     95.102
 R   4		 G  53		 BestInG      97		 AvgOfG       95.17		 StDv       0.493		 95% ConfInt      95.071     95.269
 R   4		 G  54		 BestInG      97		 AvgOfG       95.19		 StDv       0.761		 95% ConfInt      95.038     95.342
 R   4		 G  55		 BestInG      97		 AvgOfG       95.53		 StDv       0.731		 95% ConfInt      95.384     95.676
 R   4		 G  56		 BestInG      98		 AvgOfG       95.82		 StDv       0.702		 95% ConfInt       95.68      95.96
 R   4		 G  57		 BestInG      97		 AvgOfG       96.02		 StDv       0.724		 95% ConfInt      95.875     96.165
 R   4		 G  58		 BestInG      98		 AvgOfG       96.27		 StDv       0.737		 95% ConfInt      96.123     96.417
 R   4		 G  59		 BestInG      98		 AvgOfG       96.53		 StDv       0.731		 95% ConfInt      96.384     96.676
 R   4		 G  60		 BestInG      98		 AvgOfG       96.74		 StDv       0.799		 95% ConfInt       96.58       96.9
 R   4		 G  61		 BestInG      98		 AvgOfG       97.08		 StDv       0.677		 95% ConfInt      96.945     97.215
 R   4		 G  62		 BestInG      98		 AvgOfG       97.35		 StDv       0.609		 95% ConfInt      97.228     97.472
 R   4		 G  63		 BestInG      98		 AvgOfG       97.54		 StDv       0.576		 95% ConfInt      97.425     97.655
 R   4		 G  64		 BestInG      98		 AvgOfG       97.81		 StDv       0.465		 95% ConfInt      97.717     97.903
 R   4		 G  65		 BestInG      98		 AvgOfG       97.86		 StDv       0.403		 95% ConfInt      97.779     97.941
 R   4		 G  66		 BestInG      98		 AvgOfG       97.88		 StDv       0.356		 95% ConfInt      97.809     97.951
 R   4		 G  67		 BestInG      98		 AvgOfG        97.9		 StDv       0.302		 95% ConfInt       97.84      97.96
 R   4		 G  68		 BestInG      98		 AvgOfG       97.85		 StDv       0.411		 95% ConfInt      97.768     97.932
 R   4		 G  69		 BestInG      98		 AvgOfG       97.83		 StDv       0.378		 95% ConfInt      97.754     97.906
 R   4		 G  70		 BestInG      98		 AvgOfG       97.92		 StDv       0.273		 95% ConfInt      97.865     97.975
 R   4		 G  71		 BestInG      98		 AvgOfG       97.91		 StDv       0.288		 95% ConfInt      97.852     97.968
 R   4		 G  72		 BestInG      98		 AvgOfG       97.89		 StDv       0.314		 95% ConfInt      97.827     97.953
 R   4		 G  73		 BestInG      98		 AvgOfG       97.92		 StDv       0.273		 95% ConfInt      97.865     97.975
 R   4		 G  74		 BestInG      99		 AvgOfG       97.93		 StDv       0.293		 95% ConfInt      97.871     97.989
 R   4		 G  75		 BestInG      99		 AvgOfG       97.92		 StDv       0.307		 95% ConfInt      97.859     97.981
 R   4		 G  76		 BestInG      99		 AvgOfG       98.03		 StDv       0.171		 95% ConfInt      97.996     98.064
 R   4		 G  77		 BestInG      99		 AvgOfG       97.94		 StDv       0.422		 95% ConfInt      97.856     98.024
 R   4		 G  78		 BestInG      99		 AvgOfG       97.97		 StDv       0.388		 95% ConfInt      97.892     98.048
 R   4		 G  79		 BestInG      99		 AvgOfG       97.98		 StDv       0.492		 95% ConfInt      97.882     98.078
 R   4		 G  80		 BestInG      99		 AvgOfG       97.92		 StDv       0.464		 95% ConfInt      97.827     98.013
 R   4		 G  81		 BestInG      99		 AvgOfG       98.06		 StDv       0.528		 95% ConfInt      97.954     98.166
 R   4		 G  82		 BestInG      99		 AvgOfG       98.22		 StDv       0.524		 95% ConfInt      98.115     98.325
 R   4		 G  83		 BestInG      99		 AvgOfG       98.22		 StDv       0.613		 95% ConfInt      98.097     98.343
 R   4		 G  84		 BestInG      99		 AvgOfG       98.47		 StDv       0.611		 95% ConfInt      98.348     98.592
 R   4		 G  85		 BestInG      99		 AvgOfG       98.81		 StDv       0.443		 95% ConfInt      98.721     98.899
 R   4		 G  86		 BestInG      99		 AvgOfG        98.9		 StDv       0.302		 95% ConfInt       98.84      98.96
 R   4		 G  87		 BestInG      99		 AvgOfG       98.91		 StDv       0.288		 95% ConfInt      98.852     98.968
 R   4		 G  88		 BestInG      99		 AvgOfG       98.91		 StDv       0.288		 95% ConfInt      98.852     98.968
 R   4		 G  89		 BestInG      99		 AvgOfG       98.92		 StDv       0.273		 95% ConfInt      98.865     98.975
 R   4		 G  90		 BestInG      99		 AvgOfG        98.9		 StDv       0.333		 95% ConfInt      98.833     98.967
 R   4		 G  91		 BestInG      99		 AvgOfG       98.98		 StDv       0.141		 95% ConfInt      98.952     99.008
 R   4		 G  92		 BestInG      99		 AvgOfG        98.9		 StDv       0.302		 95% ConfInt       98.84      98.96
 R   4		 G  93		 BestInG      99		 AvgOfG       98.86		 StDv       0.349		 95% ConfInt       98.79      98.93
 R   4		 G  94		 BestInG      99		 AvgOfG       98.86		 StDv       0.377		 95% ConfInt      98.785     98.935
 R   4		 G  95		 BestInG      99		 AvgOfG       98.88		 StDv       0.327		 95% ConfInt      98.815     98.945
 R   4		 G  96		 BestInG      99		 AvgOfG       98.88		 StDv       0.356		 95% ConfInt      98.809     98.951
 R   4		 G  97		 BestInG      99		 AvgOfG       98.85		 StDv       0.458		 95% ConfInt      98.758     98.942
 R   4		 G  98		 BestInG      99		 AvgOfG        98.9		 StDv       0.302		 95% ConfInt       98.84      98.96
 R   4		 G  99		 BestInG      99		 AvgOfG       98.95		 StDv       0.219		 95% ConfInt      98.906     98.994
 R   4		 G 100		 BestInG      99		 AvgOfG       98.87		 StDv       0.338		 95% ConfInt      98.802     98.938
 R   4		 G 101		 BestInG      99		 AvgOfG       98.88		 StDv       0.327		 95% ConfInt      98.815     98.945
 R   4		 G 102		 BestInG      99		 AvgOfG       98.89		 StDv       0.373		 95% ConfInt      98.815     98.965
 R   4		 G 103		 BestInG      99		 AvgOfG       98.92		 StDv       0.307		 95% ConfInt      98.859     98.981
 R   4		 G 104		 BestInG      99		 AvgOfG       98.89		 StDv       0.345		 95% ConfInt      98.821     98.959
 R   4		 G 105		 BestInG      99		 AvgOfG       98.88		 StDv       0.356		 95% ConfInt      98.809     98.951
 R   4		 G 106		 BestInG      99		 AvgOfG       98.91		 StDv       0.321		 95% ConfInt      98.846     98.974
 R   4		 G 107		 BestInG      99		 AvgOfG       98.91		 StDv       0.288		 95% ConfInt      98.852     98.968
 R   4		 G 108		 BestInG      99		 AvgOfG       98.92		 StDv       0.339		 95% ConfInt      98.852     98.988
 R   4		 G 109		 BestInG      99		 AvgOfG       98.91		 StDv       0.288		 95% ConfInt      98.852     98.968
 R   4		 G 110		 BestInG      99		 AvgOfG       98.94		 StDv       0.278		 95% ConfInt      98.884     98.996
 R   4		 G 111		 BestInG      99		 AvgOfG       98.92		 StDv       0.273		 95% ConfInt      98.865     98.975
 R   4		 G 112		 BestInG     100		 AvgOfG       98.92		 StDv       0.307		 95% ConfInt      98.859     98.981
 R   4		 G 113		 BestInG     100		 AvgOfG       98.95		 StDv       0.359		 95% ConfInt      98.878     99.022
 R   4		 G 114		 BestInG     100		 AvgOfG       98.99		 StDv       0.225		 95% ConfInt      98.945     99.035
 R   4		 G 115		 BestInG     100		 AvgOfG       98.93		 StDv       0.383		 95% ConfInt      98.853     99.007
 R   4		 G 116		 BestInG     100		 AvgOfG       98.95		 StDv       0.411		 95% ConfInt      98.868     99.032
 R   4		 G 117		 BestInG     100		 AvgOfG       98.98		 StDv       0.449		 95% ConfInt       98.89      99.07
 R   4		 G 118		 BestInG     100		 AvgOfG       99.06		 StDv       0.468		 95% ConfInt      98.966     99.154
 R   4		 G 119		 BestInG     100		 AvgOfG        99.1		 StDv       0.577		 95% ConfInt      98.985     99.215
 R   4		 G 120		 BestInG     100		 AvgOfG       99.24		 StDv       0.712		 95% ConfInt      99.098     99.382
 R   4		 G 121		 BestInG     100		 AvgOfG       99.38		 StDv       0.616		 95% ConfInt      99.257     99.503
 R   4		 G 122		 BestInG     100		 AvgOfG       99.67		 StDv       0.514		 95% ConfInt      99.567     99.773
 R   4		 G 123		 BestInG     100		 AvgOfG       99.82		 StDv       0.435		 95% ConfInt      99.733     99.907
 R   4		 G 124		 BestInG     100		 AvgOfG       99.83		 StDv       0.403		 95% ConfInt      99.749     99.911
 R   4		 G 125		 BestInG     100		 AvgOfG       99.78		 StDv       0.462		 95% ConfInt      99.688     99.872
 R   4		 G 126		 BestInG     100		 AvgOfG       99.88		 StDv       0.356		 95% ConfInt      99.809     99.951
 R   4		 G 127		 BestInG     100		 AvgOfG       99.95		 StDv       0.219		 95% ConfInt      99.906     99.994
 R   4		 G 128		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R   4		 G 129		 BestInG     100		 AvgOfG       99.89		 StDv       0.345		 95% ConfInt      99.821     99.959
 R   4		 G 130		 BestInG     100		 AvgOfG       99.87		 StDv       0.393		 95% ConfInt      99.791     99.949
 R   4		 G 131		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R   4		 G 132		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R   4		 G 133		 BestInG     100		 AvgOfG       99.97		 StDv       0.171		 95% ConfInt      99.936    100.004
 R   4		 G 134		 BestInG     100		 AvgOfG       99.95		 StDv       0.219		 95% ConfInt      99.906     99.994
 R   4		 G 135		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R   4		 G 136		 BestInG     100		 AvgOfG       99.87		 StDv       0.393		 95% ConfInt      99.791     99.949
 R   4		 G 137		 BestInG     100		 AvgOfG       99.88		 StDv       0.383		 95% ConfInt      99.803     99.957
 R   4		 G 138		 BestInG     100		 AvgOfG       99.84		 StDv       0.395		 95% ConfInt      99.761     99.919
 R   4		 G 139		 BestInG     100		 AvgOfG       99.82		 StDv       0.435		 95% ConfInt      99.733     99.907
 R   4		 G 140		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R   4		 G 141		 BestInG     100		 AvgOfG       99.95		 StDv       0.219		 95% ConfInt      99.906     99.994
 R   4		 G 142		 BestInG     100		 AvgOfG        99.9		 StDv       0.333		 95% ConfInt      99.833     99.967
 R   4		 G 143		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R   4		 G 144		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R   4		 G 145		 BestInG     100		 AvgOfG       99.86		 StDv       0.349		 95% ConfInt       99.79      99.93
 R   4		 G 146		 BestInG     100		 AvgOfG       99.86		 StDv       0.349		 95% ConfInt       99.79      99.93
 R   4		 G 147		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R   4		 G 148		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R   4		 G 149		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R   4		 G 150		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R   4		 G 151		 BestInG     100		 AvgOfG       99.94		 StDv       0.278		 95% ConfInt      99.884     99.996
 R   4		 G 152		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R   4		 G 153		 BestInG     100		 AvgOfG       99.86		 StDv       0.349		 95% ConfInt       99.79      99.93
 R   4		 G 154		 BestInG     100		 AvgOfG       99.84		 StDv       0.395		 95% ConfInt      99.761     99.919
 R   4		 G 155		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R   4		 G 156		 BestInG     100		 AvgOfG       99.92		 StDv       0.307		 95% ConfInt      99.859     99.981
 R   4		 G 157		 BestInG     100		 AvgOfG       99.92		 StDv       0.307		 95% ConfInt      99.859     99.981
 R   4		 G 158		 BestInG     100		 AvgOfG       99.95		 StDv       0.219		 95% ConfInt      99.906     99.994
 R   4		 G 159		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R   4		 G 160		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R   4		 G 161		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R   4		 G 162		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R   4		 G 163		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R   4		 G 164		 BestInG     100		 AvgOfG       99.92		 StDv       0.307		 95% ConfInt      99.859     99.981
 R   4		 G 165		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R   4		 G 166		 BestInG     100		 AvgOfG       99.84		 StDv       0.395		 95% ConfInt      99.761     99.919
 R   4		 G 167		 BestInG     100		 AvgOfG        99.9		 StDv       0.333		 95% ConfInt      99.833     99.967
 R   4		 G 168		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R   4		 G 169		 BestInG     100		 AvgOfG       99.85		 StDv       0.386		 95% ConfInt      99.773     99.927
 R   4		 G 170		 BestInG     100		 AvgOfG       99.88		 StDv       0.383		 95% ConfInt      99.803     99.957
 R   4		 G 171		 BestInG     100		 AvgOfG       99.87		 StDv       0.393		 95% ConfInt      99.791     99.949
 R   4		 G 172		 BestInG     100		 AvgOfG       99.88		 StDv       0.383		 95% ConfInt      99.803     99.957
 R   4		 G 173		 BestInG     100		 AvgOfG       99.88		 StDv       0.409		 95% ConfInt      99.798     99.962
 R   4		 G 174		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R   4		 G 175		 BestInG     100		 AvgOfG       99.95		 StDv       0.261		 95% ConfInt      99.898    100.002
 R   4		 G 176		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R   4		 G 177		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R   4		 G 178		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R   4		 G 179		 BestInG     100		 AvgOfG       99.96		 StDv       0.197		 95% ConfInt      99.921     99.999
 R   4		 G 180		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R   4		 G 181		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R   4		 G 182		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R   4		 G 183		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R   4		 G 184		 BestInG     100		 AvgOfG       99.89		 StDv       0.345		 95% ConfInt      99.821     99.959
 R   4		 G 185		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R   4		 G 186		 BestInG     100		 AvgOfG       99.87		 StDv       0.393		 95% ConfInt      99.791     99.949
 R   4		 G 187		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R   4		 G 188		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R   4		 G 189		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R   4		 G 190		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R   4		 G 191		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R   4		 G 192		 BestInG     100		 AvgOfG        99.9		 StDv       0.333		 95% ConfInt      99.833     99.967
 R   4		 G 193		 BestInG     100		 AvgOfG       99.88		 StDv       0.356		 95% ConfInt      99.809     99.951
 R   4		 G 194		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R   4		 G 195		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R   4		 G 196		 BestInG     100		 AvgOfG       99.92		 StDv       0.307		 95% ConfInt      99.859     99.981
 R   4		 G 197		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R   4		 G 198		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R   4		 G 199		 BestInG     100		 AvgOfG       99.84		 StDv       0.368		 95% ConfInt      99.766     99.914
4    112###########   RawFitness
                -70          100

 R   5		 G   0		 BestInG      61		 AvgOfG       49.81		 StDv       5.179		 95% ConfInt      48.774     50.846
 R   5		 G   1		 BestInG      62		 AvgOfG        52.3		 StDv        3.94		 95% ConfInt      51.512     53.088
 R   5		 G   2		 BestInG      67		 AvgOfG       54.96		 StDv       3.824		 95% ConfInt      54.195     55.725
 R   5		 G   3		 BestInG      66		 AvgOfG       57.26		 StDv       3.457		 95% ConfInt      56.569     57.951
 R   5		 G   4		 BestInG      67		 AvgOfG       59.09		 StDv       3.411		 95% ConfInt      58.408     59.772
 R   5		 G   5		 BestInG      69		 AvgOfG        60.8		 StDv       3.294		 95% ConfInt      60.141     61.459
 R   5		 G   6		 BestInG      72		 AvgOfG       62.32		 StDv       3.272		 95% ConfInt      61.666     62.974
 R   5		 G   7		 BestInG      70		 AvgOfG       64.38		 StDv       2.803		 95% ConfInt      63.819     64.941
 R   5		 G   8		 BestInG      72		 AvgOfG       65.67		 StDv       2.804		 95% ConfInt      65.109     66.231
 R   5		 G   9		 BestInG      75		 AvgOfG       67.18		 StDv       3.118		 95% ConfInt      66.556     67.804
 R   5		 G  10		 BestInG      75		 AvgOfG       68.87		 StDv       2.608		 95% ConfInt      68.348     69.392
 R   5		 G  11		 BestInG      78		 AvgOfG       70.14		 StDv       2.558		 95% ConfInt      69.628     70.652
 R   5		 G  12		 BestInG      78		 AvgOfG       71.77		 StDv       2.689		 95% ConfInt      71.232     72.308
 R   5		 G  13		 BestInG      78		 AvgOfG       73.35		 StDv       2.096		 95% ConfInt      72.931     73.769
 R   5		 G  14		 BestInG      79		 AvgOfG       74.39		 StDv        2.03		 95% ConfInt      73.984     74.796
 R   5		 G  15		 BestInG      81		 AvgOfG       75.46		 StDv       2.185		 95% ConfInt      75.023     75.897
 R   5		 G  16		 BestInG      81		 AvgOfG       76.84		 StDv       1.819		 95% ConfInt      76.476     77.204
 R   5		 G  17		 BestInG      83		 AvgOfG       77.79		 StDv       1.665		 95% ConfInt      77.457     78.123
 R   5		 G  18		 BestInG      84		 AvgOfG       78.56		 StDv       1.666		 95% ConfInt      78.227     78.893
 R   5		 G  19		 BestInG      84		 AvgOfG       79.46		 StDv        1.56		 95% ConfInt      79.148     79.772
 R   5		 G  20		 BestInG      84		 AvgOfG       80.27		 StDv       1.575		 95% ConfInt      79.955     80.585
 R   5		 G  21		 BestInG      84		 AvgOfG       80.87		 StDv         1.3		 95% ConfInt       80.61      81.13
 R   5		 G  22		 BestInG      85		 AvgOfG       81.66		 StDv       1.327		 95% ConfInt      81.395     81.925
 R   5		 G  23		 BestInG      85		 AvgOfG       82.24		 StDv       1.311		 95% ConfInt      81.978     82.502
 R   5		 G  24		 BestInG      86		 AvgOfG       82.71		 StDv       1.336		 95% ConfInt      82.443     82.977
 R   5		 G  25		 BestInG      87		 AvgOfG       83.29		 StDv       1.297		 95% ConfInt      83.031     83.549
 R   5		 G  26		 BestInG      87		 AvgOfG       84.03		 StDv       1.176		 95% ConfInt      83.795     84.265
 R   5		 G  27		 BestInG      87		 AvgOfG       84.58		 StDv       1.156		 95% ConfInt      84.349     84.811
 R   5		 G  28		 BestInG      88		 AvgOfG       85.19		 StDv       1.012		 95% ConfInt      84.988     85.392
 R   5		 G  29		 BestInG      88		 AvgOfG       85.67		 StDv       1.164		 95% ConfInt      85.437     85.903
 R   5		 G  30		 BestInG      89		 AvgOfG       86.26		 StDv       0.991		 95% ConfInt      86.062     86.458
 R   5		 G  31		 BestInG      89		 AvgOfG       86.64		 StDv       0.894		 95% ConfInt      86.461     86.819
 R   5		 G  32		 BestInG      89		 AvgOfG       87.03		 StDv        0.87		 95% ConfInt      86.856     87.204
 R   5		 G  33		 BestInG      90		 AvgOfG       87.54		 StDv       0.968		 95% ConfInt      87.346     87.734
 R   5		 G  34		 BestInG      91		 AvgOfG        88.0		 StDv       1.082		 95% ConfInt      87.784     88.216
 R   5		 G  35		 BestInG      91		 AvgOfG       88.45		 StDv       1.009		 95% ConfInt      88.248     88.652
 R   5		 G  36		 BestInG      91		 AvgOfG       88.87		 StDv        0.95		 95% ConfInt       88.68      89.06
 R   5		 G  37		 BestInG      91		 AvgOfG       89.18		 StDv       0.892		 95% ConfInt      89.002     89.358
 R   5		 G  38		 BestInG      92		 AvgOfG       89.67		 StDv       0.865		 95% ConfInt      89.497     89.843
 R   5		 G  39		 BestInG      92		 AvgOfG       90.13		 StDv       0.661		 95% ConfInt      89.998     90.262
 R   5		 G  40		 BestInG      92		 AvgOfG       90.39		 StDv       0.737		 95% ConfInt      90.243     90.537
 R   5		 G  41		 BestInG      92		 AvgOfG       90.74		 StDv       0.812		 95% ConfInt      90.578     90.902
 R   5		 G  42		 BestInG      93		 AvgOfG       91.08		 StDv       0.884		 95% ConfInt      90.903     91.257
 R   5		 G  43		 BestInG      93		 AvgOfG       91.48		 StDv       0.904		 95% ConfInt      91.299     91.661
 R   5		 G  44		 BestInG      93		 AvgOfG       91.96		 StDv       0.828		 95% ConfInt      91.794     92.126
 R   5		 G  45		 BestInG      94		 AvgOfG       92.44		 StDv       0.743		 95% ConfInt      92.291     92.589
 R   5		 G  46		 BestInG      94		 AvgOfG        92.8		 StDv       0.804		 95% ConfInt      92.639     92.961
 R   5		 G  47		 BestInG      95		 AvgOfG       93.23		 StDv       0.737		 95% ConfInt      93.083     93.377
 R   5		 G  48		 BestInG      95		 AvgOfG       93.54		 StDv       0.809		 95% ConfInt      93.378     93.702
 R   5		 G  49		 BestInG      95		 AvgOfG       93.91		 StDv       0.698		 95% ConfInt       93.77      94.05
 R   5		 G  50		 BestInG      96		 AvgOfG       94.28		 StDv       0.668		 95% ConfInt      94.146     94.414
 R   5		 G  51		 BestInG      96		 AvgOfG       94.63		 StDv        0.63		 95% ConfInt      94.504     94.756
 R   5		 G  52		 BestInG      96		 AvgOfG       94.81		 StDv       0.631		 95% ConfInt      94.684     94.936
 R   5		 G  53		 BestInG      96		 AvgOfG       94.96		 StDv       0.567		 95% ConfInt      94.847     95.073
 R   5		 G  54		 BestInG      96		 AvgOfG       95.19		 StDv       0.615		 95% ConfInt      95.067     95.313
 R   5		 G  55		 BestInG      97		 AvgOfG       95.39		 StDv       0.618		 95% ConfInt      95.266     95.514
 R   5		 G  56		 BestInG      98		 AvgOfG       95.69		 StDv       0.647		 95% ConfInt      95.561     95.819
 R   5		 G  57		 BestInG      98		 AvgOfG       96.02		 StDv       0.752		 95% ConfInt       95.87      96.17
 R   5		 G  58		 BestInG      98		 AvgOfG       96.37		 StDv       0.861		 95% ConfInt      96.198     96.542
 R   5		 G  59		 BestInG      98		 AvgOfG       96.68		 StDv       0.827		 95% ConfInt      96.515     96.845
 R   5		 G  60		 BestInG      98		 AvgOfG       97.13		 StDv       0.787		 95% ConfInt      96.973     97.287
 R   5		 G  61		 BestInG      98		 AvgOfG       97.45		 StDv       0.609		 95% ConfInt      97.328     97.572
 R   5		 G  62		 BestInG      98		 AvgOfG       97.66		 StDv       0.536		 95% ConfInt      97.553     97.767
 R   5		 G  63		 BestInG      98		 AvgOfG       97.77		 StDv       0.489		 95% ConfInt      97.672     97.868
 R   5		 G  64		 BestInG      98		 AvgOfG       97.86		 StDv       0.349		 95% ConfInt       97.79      97.93
 R   5		 G  65		 BestInG      99		 AvgOfG       97.92		 StDv       0.307		 95% ConfInt      97.859     97.981
 R   5		 G  66		 BestInG      99		 AvgOfG       97.93		 StDv       0.355		 95% ConfInt      97.859     98.001
 R   5		 G  67		 BestInG      99		 AvgOfG       97.99		 StDv       0.414		 95% ConfInt      97.907     98.073
 R   5		 G  68		 BestInG     100		 AvgOfG       98.09		 StDv       0.473		 95% ConfInt      97.995     98.185
